lh0x,lh0y,lh1x,lh1y,lh2x,lh2y,lh3x,lh3y,lh4x,lh4y,lh5x,lh5y,lh6x,lh6y,lh7x,lh7y,lh8x,lh8y,lh9x,lh9y,lh10x,lh10y,lh11x,lh11y,lh12x,lh12y,lh13x,lh13y,lh14x,lh14y,lh15x,lh15y,lh16x,lh16y,lh17x,lh17y,lh18x,lh18y,lh19x,lh19y,lh20x,lh20y,rh0x,rh0y,rh1x,rh1y,rh2x,rh2y,rh3x,rh3y,rh4x,rh4y,rh5x,rh5y,rh6x,rh6y,rh7x,rh7y,rh8x,rh8y,rh9x,rh9y,rh10x,rh10y,rh11x,rh11y,rh12x,rh12y,rh13x,rh13y,rh14x,rh14y,rh15x,rh15y,rh16x,rh16y,rh17x,rh17y,rh18x,rh18y,rh19x,rh19y,rh20x,rh20y,p16x,p16y,p14x,p14y,p12x,p12y,p0x,p0y,p11x,p11y,p13x,p13y,p15x,p15y
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31497859954833984,0.8665725588798523,0.32338613271713257,0.6097332835197449,0.3394680321216583,0.3484269082546234,0.4130462408065796,0.13971294462680817,0.5385944843292236,0.3330444395542145,0.5698772072792053,0.5787498950958252,0.5558109283447266,0.8115218281745911
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3946448266506195,1.035914659500122,0.4032188057899475,0.7510080337524414,0.4271179735660553,0.4447280466556549,0.5137636065483093,0.1755945384502411,0.656615674495697,0.42370080947875977,0.6992436647415161,0.7287070155143738,0.679578423500061,0.9977210164070129
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4299120008945465,1.0896506309509277,0.43768322467803955,0.8203933835029602,0.4709961712360382,0.500535249710083,0.5554845333099365,0.2046370804309845,0.7064290642738342,0.4769631326198578,0.7539541125297546,0.8041752576828003,0.7333435416221619,1.0741831064224243
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4471582770347595,1.1284282207489014,0.4531156122684479,0.8541510701179504,0.49181556701660156,0.5340324640274048,0.5779029130935669,0.22516003251075745,0.7259486317634583,0.5114906430244446,0.7720075249671936,0.8471565246582031,0.7514162659645081,1.1138211488723755
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46792858839035034,1.0594602823257446,0.4682229161262512,0.8830158114433289,0.5044366717338562,0.5579119920730591,0.5879048705101013,0.2392275482416153,0.7339136004447937,0.5360322594642639,0.7762379050254822,0.8736618757247925,0.7568978667259216,1.1456618309020996
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46077489852905273,0.8960512280464172,0.4759816527366638,0.9182917475700378,0.509801983833313,0.5707416534423828,0.5934975743293762,0.24890713393688202,0.7380142211914062,0.5475057363510132,0.7799209952354431,0.8931950330734253,0.7550402879714966,1.1359968185424805
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4466639757156372,0.8005370497703552,0.4743770956993103,0.9283097386360168,0.5090744495391846,0.5791525840759277,0.5927525162696838,0.2592858672142029,0.7389176487922668,0.5562864542007446,0.7824189066886902,0.8982418775558472,0.7545353770256042,1.1436982154846191
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43294209241867065,0.7373358011245728,0.472518652677536,0.9285295009613037,0.5110058188438416,0.5858290791511536,0.5911921858787537,0.26781243085861206,0.7398831248283386,0.5614789724349976,0.781127393245697,0.9041411876678467,0.7525412440299988,1.1441987752914429
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4035745859146118,0.6573187112808228,0.4169512689113617,0.6268787384033203,0.4230441451072693,0.582257091999054,0.4229455888271332,0.5500548481941223,0.41815128922462463,0.5249646306037903,0.3987903892993927,0.5566876530647278,0.40086817741394043,0.5246113538742065,0.4127510190010071,0.5073665380477905,0.4252875745296478,0.4974151849746704,0.3890957832336426,0.5611663460731506,0.39333903789520264,0.5247145891189575,0.40717118978500366,0.5111568570137024,0.42125946283340454,0.5048261284828186,0.37942901253700256,0.5702905058860779,0.38451918959617615,0.5354568362236023,0.3988422155380249,0.5264881253242493,0.41238507628440857,0.5265501141548157,0.369342565536499,0.5844764709472656,0.3744484484195709,0.5546301007270813,0.3872412145137787,0.5427957773208618,0.40039774775505066,0.5391701459884644,0.4215276837348938,0.6955726146697998,0.4715938866138458,0.92557293176651,0.512346625328064,0.5876582860946655,0.5917541980743408,0.27368417382240295,0.7394295334815979,0.5638129711151123,0.7806242108345032,0.9068631529808044,0.7533305287361145,1.1524935960769653
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4079717993736267,0.6336742639541626,0.42392638325691223,0.5930449962615967,0.4300251603126526,0.5511181950569153,0.43088504672050476,0.5216367244720459,0.4311440885066986,0.49572283029556274,0.40295282006263733,0.5269571542739868,0.4111790657043457,0.4938468039035797,0.4258936047554016,0.4776616096496582,0.4399409592151642,0.4688277244567871,0.39471563696861267,0.5277162790298462,0.405662477016449,0.4935334622859955,0.42161333560943604,0.4771926999092102,0.4379101097583771,0.4702587127685547,0.3866982161998749,0.5310524702072144,0.4001583456993103,0.4977230429649353,0.4157359302043915,0.4846116602420807,0.4309733808040619,0.4808693528175354,0.37887445092201233,0.5383928418159485,0.3922218382358551,0.5114709138870239,0.40568068623542786,0.49956828355789185,0.41888561844825745,0.4946174621582031,0.41894692182540894,0.6583101153373718,0.4633297622203827,0.9179636240005493,0.5110094547271729,0.5858486890792847,0.5930184125900269,0.27892518043518066,0.7398010492324829,0.5650065541267395,0.7806934118270874,0.9041856527328491,0.7509002685546875,1.1437925100326538
